"effect","low","high","age","group","OR","low_OR","high_OR","Race"
0.184465641334001,0.0519704458771724,0.316960836790829,40,"q_90_to_100",1.20257566167953,1.05334461137732,1.37294880179145,"White"
0.205964799834295,0.0762418907518073,0.335687708916782,41,"q_90_to_100",1.22870995244016,1.07922359679373,1.39890209193975,"White"
0.228587201103331,0.101785197743335,0.355389204463327,42,"q_90_to_100",1.25682311671604,1.10714562880473,1.42673583819066,"White"
0.252332845141109,0.128410189554768,0.37625550072745,43,"q_90_to_100",1.28702434580067,1.13701930049591,1.45681930461619,"White"
0.277201731947629,0.155885071387478,0.39851839250778,44,"q_90_to_100",1.31943251588029,1.16869187923504,1.48961603558133,"White"
0.303193861522891,0.183934871724489,0.422452851321293,45,"q_90_to_100",1.35417696180548,1.20193754042784,1.52569928320231,"White"
0.330309233866895,0.212246748377225,0.448371719356564,46,"q_90_to_100",1.3913983294298,1.23645294019754,1.56576061101908,"White"
0.358547848979641,0.240485863414594,0.476609834544687,47,"q_90_to_100",1.4312495143186,1.27186695384629,1.61060491904627,"White"
0,0,0,17,"bottom_10",1,1,1,"Combined sample"
-0.00295578867246005,-0.0117944751287644,0.00588289778384428,18,"bottom_10",0.99704857537009,0.988274807043226,1.00590023601001,"Combined sample"
-0.00538017431958843,-0.0225232679270547,0.0117629192878779,19,"bottom_10",0.994634272897139,0.977728487213545,1.01183237448777,"Combined sample"
-0.00727315694138515,-0.03218802546922,0.0176417115864497,20,"bottom_10",0.992753228457428,0.968324495293673,1.01779824573553,"Combined sample"
-0.00863473653785021,-0.0407906133133804,0.02352114023768,21,"bottom_10",0.991402435731828,0.960030126431299,1.02379994389201,"Combined sample"
-0.00946491310898361,-0.0483331522175628,0.0294033259995955,22,"bottom_10",0.990579738196478,0.952816301331183,1.02983987191917,"Combined sample"
-0.00976368665478535,-0.054818062343187,0.0352906890336163,23,"bottom_10",0.990283823383658,0.946657364909411,1.0359207958512,"Combined sample"
-0.00953105717525543,-0.0602481167411458,0.0411860023906349,24,"bottom_10",0.990514219391492,0.941530895023267,1.04204591055134,"Combined sample"
-0.00876702467039384,-0.0646265064089015,0.0470924570681138,25,"bottom_10",0.991271293629469,0.937417517436806,1.04821891984761,"Combined sample"
-0.0074715891402006,-0.0679569198517354,0.0530137415713341,26,"bottom_10",0.992556253795128,0.934300722523892,1.0544441347391,"Combined sample"
-0.00564475058467569,-0.0702436409282109,0.0589541397588595,27,"bottom_10",0.994371151085516,0.93216667828183,1.0607265944473,"Combined sample"
-0.00328650900381912,-0.0714916698775476,0.0649186518699093,28,"bottom_10",0.996718885655413,0.931004032940158,1.06707221652393,"Combined sample"
-0.000396864397630883,-0.0717068739072993,0.0709131451120375,29,"bottom_10",0.999603214342627,0.930803698677698,1.07348798414057,"Combined sample"
0.00302418323388901,-0.0708961756875214,0.0769445421552994,30,"bottom_10",1.0030287606892,0.931558605538657,1.0799821812477,"Combined sample"
0.00697663389074056,-0.0690677907173513,0.0830210584988324,31,"bottom_10",1.00700102729592,0.933263411337577,1.08656468972857,"Combined sample"
0.0114604875729238,-0.0662315280170169,0.0891525031628645,32,"bottom_10",1.01152641055644,0.935914148857756,1.09324736729534,"Combined sample"
